Table S1. Processed bacterial abundance data used for statistical analysis and comparisons between groups (log10-transformed),,,,,,,,,,,,,,,,,,,,
#NAME,S10HC,S10HE,S1HC,S1HE,S2HC,S2HE,S3HC,S3HE,S4HC,S4HE,S5HC,S5HE,S6HC,S6HE,S7HC,S7HE,S8HC,S8HE,S9HC,S9HE
ASV115,3.523641997,3.155964087,0.004321374,3.410327975,3.411811091,2.653826588,2.140027754,0.778778419,2.691100679,2.680456595,3.413707841,3.413707841,0.004321374,3.406300183,3.408837157,3.41109121,3.26763082,3.454405304,3.41408254,3.414038151
ASV116,3.412979366,3.412303752,3.411263512,3.410327975,0.004321374,3.412830498,0.004321374,0.004321374,3.411610149,3.338202784,3.413707841,3.413707841,3.407955975,0.004321374,3.638927034,4.154576271,3.413823711,3.413598658,3.41408254,3.414038151
ASV117,0.004321374,0.004321374,1.23266643,0.571321998,3.411811091,3.412830498,3.007501896,0.004321374,0.004321374,3.505864945,3.413707841,3.413707841,2.395137367,0.004321374,0.004321374,1.701705902,0.004321374,0.004321374,3.41408254,3.414038151
ASV118,0.004321374,0.004321374,1.494637449,0.672264834,3.411811091,3.412830498,0.004321374,0.004321374,0.004321374,3.491834556,3.413707841,3.413707841,1.284743004,0.004321374,0.185417062,1.937675728,0.004321374,0.004321374,0.004321374,0.004321374
ASV120,3.541216499,3.206017422,1.305950797,0.656793889,3.411811091,3.412830498,2.976406911,0.004321374,3.510762869,3.501200835,3.413707841,3.413707841,1.182673755,0.004321374,0.047656383,1.800704238,3.560393391,3.669944815,3.686082633,3.402556791
ASV121,0.004321374,0.004321374,1.38630109,0.730805631,3.411811091,3.412830498,3.033814535,0.004321374,0.004321374,3.497133492,3.413707841,3.413707841,1.206973884,0.004321374,0.171457691,1.893390157,0.004321374,0.004321374,0.004321374,0.004321374
ASV122,2.895972943,2.613793846,3.085953987,2.400729395,3.411811091,0.004321374,2.013582372,1.921739489,3.411610149,3.412924693,3.413707841,3.413707841,1.513514791,0.858466303,1.972706265,2.855513202,0.004321374,0.004321374,3.41408254,3.414038151
ASV123,3.523492988,3.506910919,1.539672965,0.704655831,3.411811091,3.412830498,3.056774675,0.004321374,3.431608685,3.489520215,3.413707841,3.413707841,1.374823569,0.004321374,0.247596954,1.976512608,3.392046131,3.484358257,3.686082633,3.53513667
ASV124,3.400675471,3.348008407,3.411263512,3.410327975,3.411811091,3.412830498,0.004321374,2.959165796,2.172853536,3.33980033,0.004321374,0.004321374,1.534221652,2.11618526,4.244150146,4.090123199,3.446873624,3.590430784,3.566331834,0.004321374
ASV126,3.412979366,3.207339958,0.004321374,3.410327975,0.004321374,2.694755952,2.202714102,0.93179209,2.83550596,2.756808364,0.004321374,3.413707841,0.004321374,0.004321374,3.62577346,0.004321374,3.275514287,3.185481867,3.41408254,3.414038151
ASV127,3.590421005,3.272925216,1.660904657,0.777320642,0.004321374,3.412830498,0.004321374,0.004321374,3.545514566,3.483931488,3.413707841,3.413707841,2.634157742,0.004321374,0.379233635,2.048805402,3.368574915,3.563515536,3.686082633,3.414038151
ASV128,0.004321374,0.004321374,1.463597062,0.712903712,2.074821378,3.412830498,3.041639968,0.004321374,0.004321374,0.004321374,3.413707841,3.413707841,1.345845884,0.004321374,0.190536165,1.917547134,0.004321374,3.951624889,0.004321374,0.004321374
ASV129,0.004321374,0.004321374,1.230149604,0.58362075,3.411811091,3.412830498,3.029754878,0.004321374,0.004321374,3.50531388,3.413707841,3.413707841,2.401142612,0.004321374,0.004321374,1.734989891,0.004321374,3.413598658,3.41408254,3.414038151
ASV130,3.805976728,3.541662524,1.373235753,0.692307416,1.920335683,3.412830498,3.008761621,0.004321374,3.893900292,0.004321374,3.413707841,3.413707841,1.26380019,0.004321374,0.108950011,1.845913677,3.289431214,3.211482788,0.004321374,0.004321374
ASV131,3.605657088,3.749890456,1.395271999,0.802829925,3.411811091,3.412830498,3.022216165,0.004321374,3.306724067,3.497931912,3.413707841,3.413707841,1.283156897,0.004321374,0.200730324,1.878733802,3.511189852,3.26260536,3.112299811,3.432508441
ASV132,3.412979366,3.412303752,3.411263512,3.410327975,0.004321374,3.412830498,0.004321374,0.004321374,3.411610149,3.412924693,0.004321374,3.413707841,3.407955975,3.406300183,3.408837157,3.41109121,3.413823711,3.413598658,3.41408254,3.414038151
ASV133,3.289503633,3.603793628,1.460851289,0.729484453,3.411811091,3.412830498,0.004321374,0.004321374,3.528486223,3.494286551,3.413707841,3.413707841,1.237998493,0.004321374,0.189320675,1.904161596,3.528217992,3.422232472,3.640335184,3.486847041
ASV135,3.394654185,3.331905495,3.411263512,3.410327975,3.411811091,3.412830498,0.004321374,2.959165796,2.089285609,3.344168954,0.004321374,0.004321374,1.494778824,2.108465405,0.004321374,0.004321374,3.447071389,3.591488921,3.567242871,0.004321374
ASV136,3.541216499,3.65813844,0.004321374,0.004321374,3.411102434,0.004321374,0.004321374,0.004321374,2.703977443,2.706904698,0.004321374,3.412999184,0.004321374,0.004321374,2.019512675,2.8771643,3.528217992,2.723002553,2.689514091,2.697921531
ASV138,2.652034416,2.211727106,0.004321374,0.004321374,3.411811091,0.004321374,1.692944506,2.726139003,2.717504112,2.707298258,3.413707841,3.413707841,1.145495338,3.406300183,2.393078655,2.747585061,3.413823711,3.138757327,3.41408254,3.414038151
ASV139,3.412979366,0.004321374,0.004321374,3.410327975,0.004321374,2.664525172,2.545174877,0.004321374,2.798638712,2.718585227,0.004321374,3.413707841,0.004321374,3.406300183,4.26263251,4.007461098,3.269691491,3.170883746,3.41408254,3.414038151
ASV141,0.004321374,2.433336003,3.411263512,2.345705307,3.504059768,0.004321374,1.812084382,1.658773715,3.411610149,3.412924693,3.413707841,3.413707841,1.064852175,3.218000755,1.371624244,2.327186782,3.413823711,3.413598658,3.41408254,3.414038151
ASV142,3.412979366,3.159252419,0.004321374,0.004321374,3.411811091,2.795669996,2.247328494,1.144149538,2.700343395,2.689852717,3.413707841,3.413707841,0.004321374,0.004321374,3.408837157,3.41109121,3.294951493,3.131962293,3.41408254,3.414038151
ASV143,3.412979366,3.145697504,0.004321374,0.004321374,3.411811091,2.809248404,2.248874561,1.16603791,2.662243769,2.651120735,3.413707841,3.413707841,0.004321374,3.406300183,3.408837157,3.41109121,3.297566851,3.116876195,3.41408254,3.414038151
ASV145,3.412979366,3.187995228,0.004321374,0.004321374,0.004321374,2.639877976,2.149830704,0.773379352,2.781132554,2.70797361,3.413707841,3.413707841,0.004321374,3.406300183,3.605939454,0.004321374,3.264944157,3.16395193,3.41408254,3.414038151
ASV146,3.412979366,3.207339958,0.004321374,3.410327975,0.004321374,2.680030355,2.191789351,0.894182909,2.83550596,2.754734208,0.004321374,3.413707841,0.004321374,3.406300183,0.004321374,0.004321374,3.272677967,3.185481867,3.41408254,3.414038151
ASV147,3.485716373,3.382017687,3.411263512,2.240067092,0.004321374,3.412830498,3.230010772,0.004321374,3.411610149,3.412924693,3.413707841,3.413707841,3.407955975,0.004321374,2.325826193,3.085566761,3.413823711,3.413598658,3.41408254,3.414038151
ASV148,3.412979366,3.412303752,3.411263512,3.410327975,0.004321374,3.412830498,0.004321374,0.004321374,3.411610149,3.33175841,3.413707841,3.413707841,3.407955975,0.004321374,3.658771081,0.004321374,3.413823711,3.413598658,3.41408254,3.414038151
ASV149,3.412979366,3.20468039,0.004321374,3.410327975,0.004321374,2.783906287,2.267180542,1.15697243,2.828030553,2.747134728,0.004321374,3.413707841,0.004321374,3.406300183,0.004321374,0.004321374,3.292685668,3.182521871,3.41408254,3.414038151
ASV150,0.004321374,0.004321374,1.525012362,1.596468253,3.411811091,3.412830498,3.03088183,0.004321374,0.004321374,3.506556937,3.413707841,3.413707841,2.387596368,1.796953361,0.496182225,1.728763752,3.413823711,3.413598658,3.41408254,3.414038151
ASV151,3.412979366,3.15109632,0.004321374,0.004321374,3.411811091,2.764245295,2.218883744,1.056194456,2.67741855,2.666547377,3.413707841,3.413707841,0.004321374,3.406300183,3.408837157,3.41109121,3.288898734,3.122884869,3.41408254,3.414038151
ASV152,3.412979366,3.179618173,0.004321374,3.410327975,3.411811091,3.412830498,2.718005204,2.739595602,2.757586656,2.667913947,3.413707841,3.413707841,3.407955975,3.406300183,4.418130027,3.595348913,3.413823711,3.154628591,3.41408254,3.414038151
ASV153,3.412979366,3.412303752,3.411263512,3.410327975,0.004321374,3.412830498,0.004321374,0.004321374,3.411610149,3.333956292,3.413707841,3.413707841,3.407955975,0.004321374,3.652003183,4.318851062,3.413823711,3.413598658,3.41408254,3.414038151
ASV154,3.297583098,3.107340303,3.411263512,3.410327975,3.411811091,3.412830498,3.247031492,0.004321374,1.93404632,3.412924693,0.004321374,0.004321374,2.860225448,3.406300183,3.408837157,3.41109121,3.413823711,3.413598658,3.41408254,3.414038151
ASV155,3.412979366,3.150726523,0.004321374,0.004321374,3.411811091,2.741125042,2.201498449,0.996796368,2.676379141,2.665490717,3.413707841,3.413707841,0.004321374,3.406300183,3.408837157,3.41109121,3.284445507,3.1224733,3.41408254,3.414038151
ASV156,0.004321374,0.004321374,1.646635413,0.798481103,3.411811091,3.412830498,3.057932703,0.004321374,0.004321374,3.403218943,3.413707841,3.413707841,2.619072143,0.004321374,0.618772718,3.215293557,0.004321374,3.413598658,3.41408254,3.414038151
ASV157,0.004321374,0.004321374,0.004321374,0.004321374,3.411230869,0.004321374,0.004321374,0.004321374,1.296398196,2.834862015,3.413127619,0.004321374,3.703901628,0.004321374,2.009283336,2.859907137,0.004321374,2.848164482,2.820833083,2.827708735
ASV159,3.412979366,3.412303752,3.411263512,3.410327975,0.004321374,2.637753567,2.289370445,0.979618925,3.411610149,3.412924693,3.413707841,3.413707841,0.004321374,0.004321374,3.408837157,3.41109121,3.264534971,3.413598658,3.41408254,3.414038151
ASV160,3.412979366,3.412303752,3.411263512,3.410327975,0.004321374,3.412830498,0.004321374,0.004321374,3.411610149,3.338202784,3.413707841,3.413707841,3.407955975,0.004321374,3.638927034,0.004321374,3.413823711,3.413598658,3.41408254,3.414038151
ASV161,0.004321374,0.004321374,1.447793885,0.855171867,3.411811091,3.412830498,2.997875638,0.004321374,0.004321374,3.495324761,3.413707841,3.413707841,1.31156839,0.004321374,0.283530899,1.920301436,0.004321374,0.004321374,0.004321374,0.004321374
ASV162,0.004321374,3.706432975,1.512701118,0.840185379,3.411811091,3.412830498,0.004321374,0.004321374,0.004321374,3.491834556,3.413707841,3.413707841,2.548033868,0.004321374,0.321454093,1.964820818,0.004321374,0.004321374,0.004321374,3.414038151
ASV163,0.004321374,3.422366948,1.732276508,1.573715724,3.411811091,3.412830498,2.673005626,0.251612354,3.661990744,3.496268484,3.413707841,3.413707841,2.499715034,1.934514778,0.610723045,1.728149762,3.413823711,0.004321374,3.41408254,3.414038151
ASV164,3.319451841,0.004321374,1.467748805,0.82044421,3.411811091,3.412830498,0.004321374,0.004321374,0.004321374,3.494818634,3.413707841,3.413707841,2.515514804,0.004321374,0.247601556,1.907502244,0.004321374,0.004321374,0.004321374,3.414038151
ASV165,0.004321374,3.342146772,3.411263512,2.416904929,3.411811091,3.412830498,2.864391149,1.745741077,2.089488618,3.335286756,3.413707841,0.004321374,1.479155094,1.91844084,2.728548867,0.004321374,3.44743819,3.593451472,3.568932592,0.004321374
ASV167,3.307189075,3.132726497,3.411263512,3.410327975,3.411811091,3.412830498,0.004321374,2.959165796,2.057043756,3.336839865,0.004321374,0.004321374,2.905820399,3.406300183,0.004321374,0.004321374,3.413823711,3.413598658,3.41408254,3.414038151
ASV168,0.004321374,3.047692701,3.410967779,2.345409574,3.411515358,3.412534764,0.004321374,0.004321374,0.004321374,0.004321374,3.413412108,0.004321374,3.879963974,0.004321374,2.65624766,0.004321374,3.151994395,3.304298111,3.265735154,0.004321374
ASV169,3.306681939,2.894844169,0.004321374,0.004321374,3.411811091,3.412830498,3.12987288,0.004321374,1.385687016,2.737026421,3.413707841,0.004321374,2.903413266,3.406300183,3.408837157,3.41109121,3.413823711,3.150336439,3.41408254,3.414038151
ASV170,0.004321374,0.004321374,3.081186254,1.150678314,3.411811091,3.412830498,3.232663891,0.004321374,3.411610149,3.412924693,3.413707841,3.413707841,3.407955975,0.602646273,1.671496699,3.062148414,0.004321374,3.413598658,3.41408254,3.414038151
ASV172,2.641906211,2.292968623,3.121384504,2.510688054,3.411811091,0.004321374,2.394522367,0.004321374,2.001637499,3.412924693,3.413707841,0.004321374,0.920111328,1.135959165,2.004731196,2.834770722,0.004321374,3.413598658,3.41408254,3.414038151
ASV173,0.004321374,0.004321374,1.442389834,0.82627262,3.411811091,3.412830498,0.004321374,0.004321374,0.004321374,3.452790252,3.413707841,3.413707841,2.509999275,0.004321374,0.26257934,1.92114756,0.004321374,0.004321374,0.004321374,3.414038151
ASV175,0.004321374,0.004321374,1.508051338,0.870353551,3.411811091,3.412830498,3.035377697,0.004321374,0.004321374,3.493725705,3.413707841,3.413707841,1.410685978,0.004321374,0.288592731,1.922914677,0.004321374,0.004321374,0.004321374,0.004321374
ASV176,3.305725832,3.12885951,3.411263512,3.410327975,3.411811091,3.412830498,0.004321374,2.959165796,2.038308005,3.337272351,0.004321374,0.004321374,2.898875086,3.406300183,0.004321374,0.004321374,3.413823711,3.413598658,3.41408254,3.414038151
ASV177,3.648398872,3.631815525,1.617184812,0.976114363,3.411811091,3.412830498,3.03979688,0.004321374,0.004321374,3.488617857,3.413707841,3.413707841,1.231793997,0.004321374,0.447104427,2.014101082,0.004321374,0.004321374,0.004321374,0.004321374
ASV178,2.679618556,2.256699951,0.004321374,0.004321374,3.411811091,0.004321374,1.736322823,2.735956462,2.746746918,2.737026421,3.413707841,3.413707841,1.227509197,3.406300183,2.429899748,2.77163706,3.413823711,3.150336439,3.41408254,3.414038151
ASV179,0.004321374,0.004321374,0.004321374,2.399496141,3.410577838,0.004321374,0.004321374,3.756015052,0.004321374,0.004321374,3.412474587,3.412474587,1.529242698,0.85723305,0.004321374,0.004321374,0.004321374,1.931850127,2.153138541,2.167802609
ASV180,3.316880039,2.959599494,3.233708132,3.410327975,3.411811091,3.412830498,0.004321374,2.771629911,1.622524983,2.770326978,3.720568626,0.004321374,2.951818738,3.406300183,3.923842268,3.391295746,3.413823711,3.192411165,3.41408254,3.414038151
ASV181,0.004321374,3.421164509,1.672070241,0.928687225,3.411811091,3.412830498,0.004321374,0.004321374,0.004321374,3.485315802,3.413707841,3.413707841,2.619072143,0.004321374,0.459205935,1.943812219,0.004321374,0.004321374,0.004321374,3.414038151
ASV183,0.004321374,0.004321374,3.117528131,1.297343514,3.411811091,3.412830498,3.224167166,0.004321374,3.411610149,3.412924693,3.413707841,3.413707841,3.407955975,0.893268948,1.768269078,3.072203565,0.004321374,0.004321374,3.41408254,3.414038151
ASV184,3.412979366,3.163556015,0.004321374,0.004321374,3.411811091,2.703157105,2.181401695,0.911932591,2.712439773,2.702149865,3.413707841,3.413707841,0.004321374,3.406300183,3.408837157,3.41109121,3.277132446,3.136752029,3.41408254,3.414038151
ASV185,0.004321374,0.004321374,0.004321374,3.408380736,0.004321374,2.732646632,0.004321374,0.004321374,0.871647869,0.890890384,0.004321374,3.411760602,0.004321374,3.404352945,3.612222826,0.004321374,1.30747361,1.242271268,1.435016294,1.450121984
ASV186,3.412979366,3.412303752,3.411263512,3.410327975,3.411811091,2.73459387,2.361215158,1.226949108,3.411610149,3.331516892,3.413707841,3.413707841,3.939078066,3.406300183,0.004321374,0.004321374,3.283187528,3.413598658,3.41408254,3.414038151
ASV187,0.004321374,0.004321374,1.652426525,0.816453829,3.411811091,3.412830498,3.085024511,0.004321374,0.004321374,3.485315802,3.413707841,3.413707841,2.619072143,0.004321374,0.376398035,2.041724626,0.004321374,3.413598658,0.004321374,3.414038151
ASV188,0.004321374,3.614167606,0.004321374,0.004321374,3.411811091,3.412830498,0.004321374,0.004321374,0.004321374,3.501477525,3.413707841,3.413707841,0.004321374,0.004321374,0.004321374,0.004321374,3.446664867,3.589313841,3.565370166,0.004321374
ASV189,0.004321374,0.004321374,3.43779524,0.004321374,3.409443225,0.004321374,0.004321374,2.95679793,0.004321374,0.004321374,3.411339975,3.411339975,1.309942045,3.403932318,4.454509479,0.004321374,0.004321374,0.004321374,1.008609918,1.027695885
ASV190,3.558244986,3.789392213,3.40923173,3.408296193,0.004321374,0.004321374,0.004321374,0.004321374,1.67640441,0.004321374,3.411676059,3.411676059,0.004321374,3.404268402,0.004321374,3.409059428,0.004321374,0.004321374,1.558532281,1.744432138
ASV191,3.412979366,3.412303752,3.411263512,3.410327975,0.004321374,3.412830498,0.004321374,0.004321374,3.411610149,3.412924693,3.413707841,3.413707841,3.407955975,0.004321374,3.408837157,3.41109121,3.413823711,3.413598658,3.41408254,3.414038151
ASV192,3.412979366,3.175761659,3.623527426,0.004321374,3.411811091,3.412830498,3.139773964,0.004321374,2.746746918,2.737026421,3.413707841,3.413707841,3.407955975,3.406300183,3.408837157,3.41109121,3.413823711,3.150336439,3.41408254,3.414038151
ASV193,0.004321374,0.004321374,0.004321374,3.408250219,3.344419996,2.139902877,3.805994399,3.491261845,0.004321374,0.004321374,3.411630086,3.411630086,0.004321374,3.404222428,3.607141024,3.692236652,1.177609903,1.091274986,1.311688841,1.344484197
ASV194,0.004321374,0.004321374,1.783501598,1.725213834,1.8106921,3.412830498,2.983812909,0.004321374,0.004321374,0.004321374,3.413707841,3.413707841,2.527425031,1.996302921,0.784438711,1.907317513,3.622723533,0.004321374,3.585000254,3.652158171
ASV196,3.412979366,3.412303752,3.411263512,3.410327975,3.411811091,2.683487668,2.323300051,1.096423841,3.411610149,3.338202784,3.413707841,3.413707841,0.004321374,3.406300183,0.004321374,0.004321374,3.273343885,3.413598658,3.41408254,3.414038151
ASV197,3.309454025,2.93108883,0.004321374,3.410327975,0.004321374,2.825305343,2.297894028,1.262705641,1.502465162,2.747134728,0.004321374,0.004321374,0.004321374,3.406300183,3.632160373,0.004321374,3.300659603,3.182521871,3.41408254,3.414038151
ASV199,0.004321374,3.421885331,1.795445718,1.65548693,3.411811091,3.412830498,2.680206201,0.368957563,0.004321374,3.493132806,3.413707841,3.413707841,2.533886152,1.992129578,0.727724483,1.79619002,3.413823711,0.004321374,3.41408254,3.414038151
ASV200,0.004321374,0.004321374,3.411263512,2.328256802,0.004321374,3.412830498,3.251258974,0.004321374,3.411610149,3.412924693,3.413707841,3.413707841,3.407955975,3.214914644,2.407440835,3.124859127,3.413823711,3.413598658,3.41408254,3.414038151
ASV201,0.004321374,0.004321374,1.821599385,1.702217623,1.865516273,3.412830498,3.012634048,0.004321374,0.004321374,0.004321374,3.413707841,3.413707841,2.548033868,2.018260832,0.78808146,1.928808658,3.558244986,0.004321374,3.558244986,3.558244986
ASV203,3.412979366,3.174875367,0.004321374,0.004321374,3.411811091,3.412830498,3.11491787,0.004321374,2.744255763,2.734493919,3.413707841,3.413707841,3.407955975,3.406300183,3.408837157,3.41109121,3.413823711,3.14935003,3.41408254,3.414038151
